OBJECTID,GRIDCODE,Shape_Length,Shape_Area,SUBBASIN,LU_NUM,LU_CODE,SOIL_NUM,SOIL_CODE,SLOPE_NUM,SLOPE_CODE,MEAN_SLOPE,AREA,UNIQUECOMB,HRUGIS
60,60,91205.025422966573000,1331389.018581261200000,2,42,FRSE,9768,WA229,4,66-96,77.055664062500000,133.138901929459560,2_FRSE_WA229_66-96,000020034
61,61,11964.639243923128000,149074.446096010130000,2,71,RNGE,9768,WA229,999,96-9999,146.587860107421870,14.907444617584273,2_RNGE_WA229_96-9999,000020075
62,62,17186.494507157244000,167708.751857846860000,2,42,FRSE,9768,WA229,999,96-9999,110.050201416015620,16.770875194782310,2_FRSE_WA229_96-9999,000020036
63,63,77567.364589854144000,1138620.338284664300000,2,42,FRSE,9768,WA229,2,23-45,35.230606079101563,113.862033889479890,2_FRSE_WA229_23-45,000020037
64,64,35488.336740454193000,401601.417284476450000,2,71,RNGE,9768,WA229,4,66-96,79.109657287597656,40.160141749957639,2_RNGE_WA229_66-96,000020076
65,65,21850.675907341763000,366903.054831126820000,2,42,FRSE,9768,WA229,1,0-23,16.416198730468750,36.690305502761298,2_FRSE_WA229_0-23,000020038
66,66,30317.179101133719000,303289.390333216750000,2,71,RNGE,9768,WA229,3,45-66,57.134433746337891,30.328939049568007,2_RNGE_WA229_45-66,000020077
67,67,456.278615233488380,4497.935873580177900,1,81,HAY,9768,WA229,999,96-9999,110.745025634765620,0.449793587599526,1_HAY_WA229_96-9999,000010045
68,68,1977.207332684658500,21204.554832674050000,2,81,HAY,9815,WA276,4,66-96,78.812644958496094,2.120455484397763,2_HAY_WA276_66-96,000020101
69,69,861.859606554266070,10923.558550145210000,2,81,HAY,9815,WA276,999,96-9999,133.307037353515620,1.092355855598848,2_HAY_WA276_96-9999,000020100
70,70,912.557230467442420,14778.932156008683000,1,11,WATR,9768,WA229,1,0-23,4.498714447021484,1.477893216398441,1_WATR_WA229_0-23,000010002
71,71,27630.205033638515000,253169.533456041390000,2,52,RNGB,9768,WA229,3,45-66,56.625679016113281,25.316953359173294,2_RNGB_WA229_45-66,000020054
72,72,152.092871744651350,1285.124535309465300,1,11,WATR,9768,WA229,2,23-45,35.380954742431641,0.128512453599864,1_WATR_WA229_23-45,000010001
73,73,2940.462187068071200,21204.554832638638000,2,52,RNGB,9768,WA229,1,0-23,15.136862754821777,2.120455484397763,2_RNGB_WA229_0-23,000020055
74,74,10697.198646048084000,84175.657062761122000,2,52,RNGB,9768,WA229,2,23-45,37.025699615478516,8.417565710791120,2_RNGB_WA229_23-45,000020056
75,75,30012.993357637897000,315498.073418447170000,2,52,RNGB,9768,WA229,4,66-96,77.945259094238281,31.549807358766721,2_RNGB_WA229_66-96,000020057
76,76,1520.928717446047800,10280.996282452114000,2,71,RNGE,9768,WA229,1,0-23,13.823550224304199,1.028099628798916,2_RNGE_WA229_0-23,000020078
77,77,8111.619826388079700,71966.973977365473000,2,52,RNGB,9768,WA229,999,96-9999,118.813858032226560,7.196697401592409,2_RNGB_WA229_96-9999,000020058
78,78,1774.416837021242800,14778.932156032291000,1,31,SWRN,9768,WA229,2,23-45,35.570838928222656,1.477893216398441,1_SWRN_WA229_23-45,000010009
79,79,199089.569113947920000,7422236.753684010400000,2,42,FRSE,9864,WA325,1,0-23,10.184705734252930,742.223675766017100,2_FRSE_WA325_0-23,000020053
80,80,291004.361271750650000,5986752.647740929400000,2,42,FRSE,9864,WA325,2,23-45,33.833778381347656,598.675265094968490,2_FRSE_WA325_23-45,000020050
81,81,9379.060424262192100,73252.098512657220000,2,71,RNGE,9768,WA229,2,23-45,37.381015777587891,7.325209855192273,2_RNGE_WA229_23-45,000020074
82,82,354.883367405273020,2570.249070630734400,1,31,SWRN,9768,WA229,1,0-23,18.493780136108398,0.257024907199729,1_SWRN_WA229_0-23,000010008
83,83,12015.336867838632000,122086.830854393310000,2,52,RNGB,9864,WA325,1,0-23,14.040005683898926,12.208683091987121,2_RNGB_WA325_0-23,000020073
84,84,242689.525680825110000,3800755.813179676400000,2,42,FRSE,9864,WA325,3,45-66,54.368240356445313,380.075581521599020,2_FRSE_WA325_45-66,000020052
85,85,3346.043178382795300,37911.173791590867000,2,31,SWRN,9768,WA229,4,66-96,81.830528259277344,3.791117381196001,2_SWRN_WA229_66-96,000020012
86,86,2484.183571831788900,26987.615241486968000,2,31,SWRN,9768,WA229,999,96-9999,119.158180236816410,2.698761525597153,2_SWRN_WA229_96-9999,000020013
87,87,4258.600408853031700,39838.860594558013000,2,71,RNGE,9864,WA325,1,0-23,11.860383033752441,3.983886061595797,2_RNGE_WA325_0-23,000020093
88,88,27326.019290150143000,259595.156132706760000,2,52,RNGB,9864,WA325,2,23-45,34.454368591308594,25.959515627172618,2_RNGB_WA325_23-45,000020072
89,89,106667.800717039970000,1528655.634751939900000,2,42,FRSE,9864,WA325,4,66-96,75.934577941894531,152.865563557038710,2_FRSE_WA325_66-96,000020049
90,90,8162.317450305912600,79677.721189239965000,2,71,RNGE,9864,WA325,4,66-96,77.847442626953125,7.967772123191595,2_RNGE_WA325_66-96,000020090
91,91,3041.857434896286600,34698.362453355563000,1,31,SWRN,9768,WA229,999,96-9999,111.247787475585940,3.469836247196340,1_SWRN_WA229_96-9999,000010007
92,92,27985.088401047979000,282084.835500761110000,2,52,RNGB,9864,WA325,3,45-66,55.456676483154297,28.208483565170241,2_RNGB_WA325_45-66,000020069
93,93,21952.071155162528000,246743.910779523580000,2,52,RNGB,9864,WA325,4,66-96,77.706726074218750,24.674391091173973,2_RNGB_WA325_66-96,000020070
94,94,12775.801226562820000,133652.951672261120000,2,71,RNGE,9864,WA325,3,45-66,54.885345458984375,13.365295174385899,2_RNGE_WA325_45-66,000020089
95,95,1470.231093533802800,11566.120817808795000,2,31,SWRN,9768,WA229,3,45-66,55.851772308349609,1.156612082398780,2_SWRN_WA229_45-66,000020010
96,96,202.790495660156010,1285.124535315367200,2,31,SWRN,9768,WA229,2,23-45,32.966323852539063,0.128512453599864,2_SWRN_WA229_23-45,000020011
97,97,8365.107945964671700,70681.849442091421000,2,71,RNGE,9864,WA325,2,23-45,35.060970306396484,7.068184947992545,2_RNGE_WA325_23-45,000020091
98,98,2332.090700083877900,22489.679367889083000,2,71,RNGE,9864,WA325,999,96-9999,107.646598815917970,2.248967937997628,2_RNGE_WA325_96-9999,000020092
99,99,760.464358724188060,6425.622676553228300,2,81,HAY,9768,WA229,3,45-66,57.984157562255859,0.642562267999322,2_HAY_WA229_45-66,000020094
100,100,2179.997828341554900,24417.366170838526000,2,90,WETF,9864,WA325,2,23-45,30.608386993408203,2.441736618397425,2_WETF_WA325_23-45,000020106
101,101,557.673863065429030,7068.184944234519200,2,81,HAY,9768,WA229,4,66-96,75.670516967773438,0.706818494799255,2_HAY_WA229_66-96,000020095
102,102,34018.105646921787000,1166893.078061620200000,2,90,WETF,9864,WA325,1,0-23,4.049619197845459,116.689307868676890,2_WETF_WA325_0-23,000020107
103,103,1368.835845702793400,13493.807620752337000,1,90,WETF,9768,WA229,2,23-45,32.102893829345703,1.349380762798577,1_WETF_WA229_23-45,000010053
104,104,304.185743489768360,1927.686802967148900,1,90,WETF,9768,WA229,3,45-66,48.504276275634766,0.192768680399797,1_WETF_WA229_45-66,000010052
105,105,2129.300204426515800,31485.551115137969000,1,90,WETF,9768,WA229,1,0-23,11.666107177734375,3.148555113196679,1_WETF_WA229_0-23,000010054
106,106,1520.928717446979100,14778.932156049999000,2,31,SWRN,9864,WA325,4,66-96,75.603904724121094,1.477893216398441,2_SWRN_WA325_66-96,000020024
107,107,3700.926545790396600,52047.543680048104000,2,31,SWRN,9864,WA325,3,45-66,53.648334503173828,5.204754370794509,2_SWRN_WA325_45-66,000020026
108,108,2839.066939236130600,34698.362453402777000,2,31,SWRN,9864,WA325,2,23-45,37.104423522949219,3.469836247196340,2_SWRN_WA325_23-45,000020023
109,109,3751.624169702641700,32128.113382707124000,2,52,RNGB,9864,WA325,999,96-9999,102.542686462402340,3.212811339996611,2_RNGB_WA325_96-9999,000020071
110,110,11305.570133032277000,109235.585501393080000,2,42,FRSE,9864,WA325,999,96-9999,103.312980651855470,10.923558555988476,2_FRSE_WA325_96-9999,000020051
111,111,101.395247830078010,642.562267657683610,2,41,FRSD,9815,WA276,4,66-96,78.023292541503906,0.064256226799932,2_FRSD_WA276_66-96,000020029
112,112,152.092871745117010,1285.124535315367200,2,41,FRSD,9815,WA276,3,45-66,51.610618591308594,0.128512453599864,2_FRSD_WA276_45-66,000020030
113,113,101.395247829146680,642.562267645879730,2,41,FRSD,9815,WA276,1,0-23,7.171093940734863,0.064256226799932,2_FRSD_WA276_0-23,000020028
114,114,709.766734808683400,5140.498141237861100,2,81,HAY,9815,WA276,3,45-66,55.809028625488281,0.514049814399458,2_HAY_WA276_45-66,000020099
115,115,101.395247830078010,642.562267657683610,2,81,HAY,9815,WA276,2,23-45,43.537342071533203,0.064256226799932,2_HAY_WA276_23-45,000020098
116,116,101.395247830078010,642.562267657683610,2,90,WETF,9864,WA325,4,66-96,69.409378051757812,0.064256226799932,2_WETF_WA325_66-96,000020105
117,117,202.790495659224690,1285.124535303563300,2,90,WETF,9864,WA325,3,45-66,60.229751586914063,0.128512453599864,2_WETF_WA325_45-66,000020108
118,118,20481.840061635245000,246743.910779470460000,2,21,URLD,9864,WA325,1,0-23,8.165101051330566,24.674391091173973,2_URLD_WA325_0-23,000020004
119,119,29911.598109808285000,436299.779737773000000,2,22,URMD,9864,WA325,1,0-23,8.340535163879395,43.629977997153979,2_URMD_WA325_0-23,000020009
120,120,3244.647930555045600,33413.237918052000000,2,22,URMD,9864,WA325,4,66-96,80.284454345703125,3.341323793596475,2_URMD_WA325_66-96,000020008
121,121,5272.552887152414800,55260.355018265691000,2,22,URMD,9864,WA325,3,45-66,55.829673767089844,5.526035504794171,2_URMD_WA325_45-66,000020007
122,122,6742.783980683889200,59758.290891887184000,2,22,URMD,9864,WA325,2,23-45,31.203374862670898,5.975829092393696,2_URMD_WA325_23-45,000020006
123,123,3346.043178387451900,41766.547397619594000,2,41,FRSD,9864,WA325,1,0-23,7.782268524169922,4.176654741995594,2_FRSD_WA325_0-23,000020031
124,124,6235.807741536758800,125299.642192681730000,2,90,WETF,9782,WA243,1,0-23,7.415462017059326,12.529964225986783,2_WETF_WA243_0-23,000020102
125,125,186516.558383043860000,4065491.467453172400000,2,42,FRSE,9782,WA243,1,0-23,15.487759590148926,406.549146963171150,2_FRSE_WA243_0-23,000020042
126,126,581805.932047818320000,12874377.594737489000000,2,42,FRSE,9782,WA243,2,23-45,34.949420928955078,1287.437760163441900,2_FRSE_WA243_23-45,000020041
127,127,350979.650363102560000,5623062.404248563600000,2,42,FRSE,9782,WA243,4,66-96,76.169639587402344,562.306240726206850,2_FRSE_WA243_66-96,000020040
128,128,48061.347471359186000,600153.157989779950000,2,42,FRSE,9782,WA243,999,96-9999,107.876960754394530,60.015315831136697,2_FRSE_WA243_96-9999,000020043
129,129,684012.341860337650000,12046757.393998152000000,2,42,FRSE,9782,WA243,3,45-66,54.611228942871094,1204.675740045129300,2_FRSE_WA243_45-66,000020039
130,130,11102.779637373518000,130440.140334090740000,2,21,URLD,9864,WA325,2,23-45,33.213146209716797,13.044014040386241,2_URLD_WA325_23-45,000020001
131,131,354.883367403876040,4497.935873568373600,1,41,FRSD,9768,WA229,1,0-23,8.163309097290039,0.449793587599526,1_FRSD_WA229_0-23,000010013
132,132,760.464358725119380,7068.184944228616600,2,22,URMD,9864,WA325,999,96-9999,112.491500854492190,0.706818494799255,2_URMD_WA325_96-9999,000020005
133,133,6033.017245881725100,59115.728624341638000,2,21,URLD,9864,WA325,3,45-66,53.882953643798828,5.911572865593764,2_URLD_WA325_45-66,000020002
134,134,1673.021589194890100,13493.807620793650000,2,21,URLD,9864,WA325,4,66-96,73.284301757812500,1.349380762798577,2_URLD_WA325_66-96,000020003
